dimension 1 1 1 1
sizeof 4 4 4 4
array_size 64516 20808988 64512 20808988
3 0 0 0 0 2967
3 0 0 0 0 2968
3 0 0 0 0 2969
3 0 0 0 0 2970
3 0 0 0 0 2971
3 0 0 0 0 2972
3 0 0 0 0 2973
3 0 0 0 0 2974
3 0 0 0 0 2975
3 0 0 0 0 2976
3 0 0 0 0 2977
3 0 0 0 0 2978
3 0 0 0 0 2979
3 0 0 0 0 2980
3 0 0 0 0 2981
3 0 0 0 0 2982
3 0 0 0 0 2983
3 0 0 0 0 2984
3 0 0 0 0 2985
3 0 0 0 0 2986
3 0 0 0 0 2987
3 0 0 0 0 2988
3 0 0 0 0 2989
3 0 0 0 0 2990
3 0 0 0 0 2991
3 0 0 0 0 2992
3 0 0 0 0 2993
3 0 0 0 0 2994
3 0 0 0 0 2995
3 0 0 0 0 2996
3 0 0 0 0 2997
3 0 0 0 0 2998
3 0 0 0 0 2999
3 0 0 0 0 3000
3 0 0 0 0 3001
3 0 0 0 0 3002
3 0 0 0 0 3003
3 0 0 0 0 3004
3 0 0 0 0 3005
3 0 0 0 0 3006
3 0 0 0 0 3007
3 0 0 0 0 3008
3 0 0 0 0 3009
3 0 0 0 0 3010
3 0 0 0 0 3011
3 0 0 0 0 3012
3 0 0 0 0 3013
3 0 0 0 0 3014
3 0 0 0 0 3015
3 0 0 0 0 3016
3 0 0 0 0 3017
3 0 0 0 0 3018
3 0 0 0 0 3019
3 0 0 0 0 3020
3 0 0 0 0 3021
3 0 0 0 0 3022
3 0 0 0 0 3023
3 0 0 0 0 3024
3 0 0 0 0 3025
3 0 0 0 0 3026
3 0 0 0 0 3027
3 0 0 0 0 3028
3 0 0 0 0 3029
3 0 0 0 0 3030
3 0 0 0 0 3031
3 0 0 0 0 3032
3 0 0 0 0 3033
3 0 0 0 0 3034
3 0 0 0 0 3035
3 0 0 0 0 3036
3 0 0 0 0 3037
3 0 0 0 0 3038
3 0 0 0 0 3039
3 0 0 0 0 3040
3 0 0 0 0 3041
3 0 0 0 0 3042
3 0 0 0 0 3043
3 0 0 0 0 3044
3 0 0 0 0 3045
3 0 0 0 0 3046
3 0 0 0 0 3047
3 0 0 0 0 3048
3 0 0 0 0 3049
3 0 0 0 0 3050
3 0 0 0 0 3051
3 0 0 0 0 3052
3 0 0 0 0 3053
3 0 0 0 0 3054
3 0 0 0 0 3055
3 0 0 0 0 3056
3 0 0 0 0 3057
3 0 0 0 0 3058
3 0 0 0 0 3059
3 0 0 0 0 3060
3 0 0 0 0 3061
3 0 0 0 0 3062
3 0 0 0 0 3063
3 0 0 0 0 3064
3 0 0 0 0 3065
3 0 0 0 0 3066
3 0 0 0 0 3067
3 0 0 0 0 3068
3 0 0 0 0 3069
3 0 0 0 0 3070
3 0 0 0 0 3071
3 0 0 0 0 3072
3 0 0 0 0 3073
3 0 0 0 0 3074
3 0 0 0 0 3075
3 0 0 0 0 3076
3 0 0 0 0 3077
3 0 0 0 0 3078
3 0 0 0 0 3079
3 0 0 0 0 3080
3 0 0 0 0 3081
3 0 0 0 0 3082
3 0 0 0 0 3083
3 0 0 0 0 3084
3 0 0 0 0 3085
3 0 0 0 0 3086
3 0 0 0 0 3087
3 0 0 0 0 3088
3 0 0 0 0 3089
3 0 0 0 0 3090
3 0 0 0 0 3091
3 0 0 0 0 3092
3 0 0 0 0 3093
3 0 0 0 0 3094
3 0 0 0 0 3095
3 0 0 0 0 3096
3 0 0 0 0 3097
3 0 0 0 0 3098
3 0 0 0 0 3099
3 0 0 0 0 3100
3 0 0 0 0 3101
3 0 0 0 0 3102
3 0 0 0 0 3103
3 0 0 0 0 3104
3 0 0 0 0 3105
3 0 0 0 0 3106
3 0 0 0 0 3107
3 0 0 0 0 3108
3 0 0 0 0 3109
3 0 0 0 0 3110
3 0 0 0 0 3111
3 0 0 0 0 3112
3 0 0 0 0 3113
3 0 0 0 0 3114
3 0 0 0 0 3115
3 0 0 0 0 3116
3 0 0 0 0 3117
3 0 0 0 0 3118
3 0 0 0 0 3119
3 0 0 0 0 3120
3 0 0 0 0 3121
3 0 0 0 0 3122
3 0 0 0 0 3123
3 0 0 0 0 3124
3 0 0 0 0 3125
3 0 0 0 0 3126
3 0 0 0 0 3127
3 0 0 0 0 3128
3 0 0 0 0 3129
3 0 0 0 0 3130
3 0 0 0 0 3131
3 0 0 0 0 3132
3 0 0 0 0 3133
3 0 0 0 0 3134
3 0 0 0 0 3135
3 0 0 0 0 3136
3 0 0 0 0 3137
3 0 0 0 0 3138
3 0 0 0 0 3139
3 0 0 0 0 3140
3 0 0 0 0 3141
3 0 0 0 0 3142
3 0 0 0 0 3143
3 0 0 0 0 3144
3 0 0 0 0 3145
3 0 0 0 0 3146
3 0 0 0 0 3147
3 0 0 0 0 3148
3 0 0 0 0 3149
3 0 0 0 0 3150
3 0 0 0 0 3151
3 0 0 0 0 3152
3 0 0 0 0 3153
3 0 0 0 0 3154
3 0 0 0 0 3155
3 0 0 0 0 3156
3 0 0 0 0 3157
3 0 0 0 0 3158
3 0 0 0 0 3159
3 0 0 0 0 3160
3 0 0 0 0 3161
3 0 0 0 0 3162
3 0 0 0 0 3163
3 0 0 0 0 3164
3 0 0 0 0 3165
3 0 0 0 0 3166
3 0 0 0 0 3167
3 0 0 0 0 3168
3 0 0 0 0 3169
3 0 0 0 0 3170
3 0 0 0 0 3171
3 0 0 0 0 3172
3 0 0 0 0 3173
3 0 0 0 0 3174
3 0 0 0 0 3175
3 0 0 0 0 3176
3 0 0 0 0 3177
3 0 0 0 0 3178
3 0 0 0 0 3179
3 0 0 0 0 3180
3 0 0 0 0 3181
3 0 0 0 0 3182
3 0 0 0 0 3183
3 0 0 0 0 3184
3 0 0 0 0 3185
3 0 0 0 0 3186
3 0 0 0 0 3187
3 0 0 0 0 3188
3 0 0 0 0 3189
3 0 0 0 0 3190
3 0 0 0 0 3191
3 0 0 0 0 3192
3 0 0 0 0 3193
3 0 0 0 0 3194
3 0 0 0 0 3195
3 0 0 0 0 3196
3 0 0 0 0 3197
3 0 0 0 0 3198
3 0 0 0 0 3199
3 0 0 0 0 3200
3 0 0 0 0 3201
3 0 0 0 0 3202
3 0 0 0 0 3203
3 0 0 0 0 3204
3 0 0 0 0 3205
3 0 0 0 0 3206
3 0 0 0 0 3207
3 0 0 0 0 3208
3 0 0 0 0 3209
3 0 0 0 0 3210
3 0 0 0 0 3211
3 0 0 0 0 3212
3 0 0 0 0 3213
3 0 0 0 0 3214
3 0 0 0 0 3215
3 0 0 0 0 3216
3 0 0 0 0 3217
3 0 0 0 0 3218
3 0 0 0 0 3219
3 0 0 0 0 3220
3 0 0 0 0 3221
3 0 0 0 0 3222
3 0 0 0 0 3223
3 0 0 0 0 3224
3 0 0 0 0 3225
3 0 0 0 0 3226
3 0 0 0 0 3227
3 0 0 0 0 3228
3 0 0 0 0 3229
3 0 0 0 0 3230
3 0 0 0 0 3231
3 0 0 0 0 3232
3 0 0 0 0 3233
3 0 0 0 0 3234
3 0 0 0 0 3235
3 0 0 0 0 3236
3 0 0 0 0 3237
3 0 0 0 0 3238
3 0 0 0 0 3239
3 0 0 0 0 3240
3 0 0 0 0 3241
3 0 0 0 0 3242
3 0 0 0 0 3243
3 0 0 0 0 3244
3 0 0 0 0 3245
3 0 0 0 0 3246
3 0 0 0 0 3247
3 0 0 0 0 3248
3 0 0 0 0 3249
3 0 0 0 0 3250
3 0 0 0 0 3251
3 0 0 0 0 3252
3 0 0 0 0 3253
3 0 0 0 0 3254
3 0 0 0 0 3255
3 0 0 0 0 3256
3 0 0 0 0 3257
3 0 0 0 0 3258
3 0 0 0 0 3259
3 0 0 0 0 3260
3 0 0 0 0 3261
3 0 0 0 0 3262
3 0 0 0 0 3263
3 0 0 0 0 3264
3 0 0 0 0 3265
3 0 0 0 0 3266
3 0 0 0 0 3267
3 0 0 0 0 3268
3 0 0 0 0 3269
3 0 0 0 0 3270
3 0 0 0 0 3271
3 0 0 0 0 3272
3 0 0 0 0 3273
3 0 0 0 0 3274
3 0 0 0 0 3275
3 0 0 0 0 3276
3 0 0 0 0 3277
3 0 0 0 0 3278
3 0 0 0 0 3279
3 0 0 0 0 3280
3 0 0 0 0 3281
3 0 0 0 0 3282
3 0 0 0 0 3283
3 0 0 0 0 3284
3 0 0 0 0 3285
3 0 0 0 0 3286
3 0 0 0 0 3287
3 0 0 0 0 3288
3 0 0 0 0 3289
3 0 0 0 0 3290
3 0 0 0 0 3291
3 0 0 0 0 3292
3 0 0 0 0 3293
3 0 0 0 0 3294
3 0 0 0 0 3295
3 0 0 0 0 3296
3 0 0 0 0 3297
3 0 0 0 0 3298
3 0 0 0 0 3299
3 0 0 0 0 3300
3 0 0 0 0 3301
3 0 0 0 0 3302
3 0 0 0 0 3303
3 0 0 0 0 3304
3 0 0 0 0 3305
3 0 0 0 0 3306
3 0 0 0 0 3307
3 0 0 0 0 3308
3 0 0 0 0 3309
3 0 0 0 0 3310
3 0 0 0 0 3311
3 0 0 0 0 3312
3 0 0 0 0 3313
3 0 0 0 0 3314
3 0 0 0 0 3315
3 0 0 0 0 3316
3 0 0 0 0 3317
3 0 0 0 0 3318
3 0 0 0 0 3319
3 0 0 0 0 3320
3 0 0 0 0 3321
3 0 0 0 0 3322
3 0 0 0 0 3323
3 0 0 0 0 3324
3 0 0 0 0 3325
3 0 0 0 0 3326
3 0 0 0 0 3327
3 0 0 0 0 3328
3 0 0 0 0 3329
3 0 0 0 0 3330
3 0 0 0 0 3331
3 0 0 0 0 3332
3 0 0 0 0 3333
3 0 0 0 0 3334
3 0 0 0 0 3335
3 0 0 0 0 3336
3 0 0 0 0 3337
3 0 0 0 0 3338
3 0 0 0 0 3339
3 0 0 0 0 3340
3 0 0 0 0 3341
3 0 0 0 0 3342
3 0 0 0 0 3343
3 0 0 0 0 3344
3 0 0 0 0 3345
3 0 0 0 0 3346
3 0 0 0 0 3347
3 0 0 0 0 3348
3 0 0 0 0 3349
3 0 0 0 0 3350
3 0 0 0 0 3351
3 0 0 0 0 3352
3 0 0 0 0 3353
3 0 0 0 0 3354
3 0 0 0 0 3355
3 0 0 0 0 3356
3 0 0 0 0 3357
3 0 0 0 0 3358
3 0 0 0 0 3359
3 0 0 0 0 3360
3 0 0 0 0 3361
3 0 0 0 0 3362
3 0 0 0 0 3363
3 0 0 0 0 3364
3 0 0 0 0 3365
3 0 0 0 0 3366
3 0 0 0 0 3367
3 0 0 0 0 3368
3 0 0 0 0 3369
3 0 0 0 0 3370
3 0 0 0 0 3371
3 0 0 0 0 3372
3 0 0 0 0 3373
3 0 0 0 0 3374
3 0 0 0 0 3375
3 0 0 0 0 3376
3 0 0 0 0 3377
3 0 0 0 0 3378
3 0 0 0 0 3379
3 0 0 0 0 3380
3 0 0 0 0 3381
3 0 0 0 0 3382
3 0 0 0 0 3383
3 0 0 0 0 3384
3 0 0 0 0 3385
3 0 0 0 0 3386
3 0 0 0 0 3387
3 0 0 0 0 3388
3 0 0 0 0 3389
3 0 0 0 0 3390
3 0 0 0 0 3391
3 0 0 0 0 3392
3 0 0 0 0 3393
3 0 0 0 0 3394
3 0 0 0 0 3395
3 0 0 0 0 3396
3 0 0 0 0 3397
3 0 0 0 0 3398
3 0 0 0 0 3399
3 0 0 0 0 3400
3 0 0 0 0 3401
3 0 0 0 0 3402
3 0 0 0 0 3403
3 0 0 0 0 3404
3 0 0 0 0 3405
3 0 0 0 0 3406
3 0 0 0 0 3407
3 0 0 0 0 3408
3 0 0 0 0 3409
3 0 0 0 0 3410
3 0 0 0 0 3411
3 0 0 0 0 3412
3 0 0 0 0 3413
3 0 0 0 0 3414
3 0 0 0 0 3415
3 0 0 0 0 3416
3 0 0 0 0 3417
3 0 0 0 0 3418
3 0 0 0 0 3419
3 0 0 0 0 3420
3 0 0 0 0 3421
3 0 0 0 0 3422
3 0 0 0 0 3423
3 0 0 0 0 3424
3 0 0 0 0 3425
3 0 0 0 0 3426
3 0 0 0 0 3427
3 0 0 0 0 3428
3 0 0 0 0 3429
3 0 0 0 0 3430
3 0 0 0 0 3431
3 0 0 0 0 3432
3 0 0 0 0 3433
3 0 0 0 0 3434
3 0 0 0 0 3435
3 0 0 0 0 3436
3 0 0 0 0 3437
3 0 0 0 0 3438
3 0 0 0 0 3439
3 0 0 0 0 3440
3 0 0 0 0 3441
3 0 0 0 0 3442
3 0 0 0 0 3443
3 0 0 0 0 3444
3 0 0 0 0 3445
3 0 0 0 0 3446
3 0 0 0 0 3447
3 0 0 0 0 3448
3 0 0 0 0 3449
3 0 0 0 0 3450
3 0 0 0 0 3451
3 0 0 0 0 3452
3 0 0 0 0 3453
3 0 0 0 0 3454
3 0 0 0 0 3455
3 0 0 0 0 3456
3 0 0 0 0 3457
3 0 0 0 0 3458
3 0 0 0 0 3459
3 0 0 0 0 3460
3 0 0 0 0 3461
3 0 0 0 0 3462
3 0 0 0 0 3463
3 0 0 0 0 3464
3 0 0 0 0 3465
3 0 0 0 0 3466
3 0 0 0 0 3467
3 0 0 0 0 3468
3 0 0 0 0 3469
3 0 0 0 0 3470
3 0 0 0 0 3471
3 0 0 0 0 3472
3 0 0 0 0 3473
3 0 0 0 0 3474
3 0 0 0 0 3475
3 0 0 0 0 3476
3 0 0 0 0 3477
3 0 0 0 0 3478
3 0 0 0 0 3479
3 0 0 0 0 3480
3 0 0 0 0 3481
3 0 0 0 0 3482
3 0 0 0 0 3483
3 0 0 0 0 3484
3 0 0 0 0 3485
3 0 0 0 0 3486
3 0 0 0 0 3487
3 0 0 0 0 3488
3 0 0 0 0 3489
3 0 0 0 0 3490
3 0 0 0 0 3491
3 0 0 0 0 3492
3 0 0 0 0 3493
3 0 0 0 0 3494
3 0 0 0 0 3495
3 0 0 0 0 3496
3 0 0 0 0 3497
3 0 0 0 0 3498
3 0 0 0 0 3499
3 0 0 0 0 3500
3 0 0 0 0 3501
3 0 0 0 0 3502
3 0 0 0 0 3503
3 0 0 0 0 3504
3 0 0 0 0 3505
3 0 0 0 0 3506
3 0 0 0 0 3507
3 0 0 0 0 3508
3 0 0 0 0 3509
3 0 0 0 0 3510
3 0 0 0 0 3511
3 0 0 0 0 3512
3 0 0 0 0 3513
3 0 0 0 0 3514
3 0 0 0 0 3515
3 0 0 0 0 3516
3 0 0 0 0 3517
3 0 0 0 0 3518
3 0 0 0 0 3519
3 0 0 0 0 3520
3 0 0 0 0 3521
3 0 0 0 0 3522
3 0 0 0 0 3523
3 0 0 0 0 3524
3 0 0 0 0 3525
3 0 0 0 0 3526
3 0 0 0 0 3527
3 0 0 0 0 3528
3 0 0 0 0 3529
3 0 0 0 0 3530
3 0 0 0 0 3531
3 0 0 0 0 3532
3 0 0 0 0 3533
3 0 0 0 0 3534
3 0 0 0 0 3535
3 0 0 0 0 3536
3 0 0 0 0 3537
3 0 0 0 0 3538
3 0 0 0 0 3539
3 0 0 0 0 3540
3 0 0 0 0 3541
3 0 0 0 0 3542
3 0 0 0 0 3543
3 0 0 0 0 3544
3 0 0 0 0 3545
3 0 0 0 0 3546
3 0 0 0 0 3547
3 0 0 0 0 3548
3 0 0 0 0 3549
3 0 0 0 0 3550
3 0 0 0 0 3551
3 0 0 0 0 3552
3 0 0 0 0 3553
3 0 0 0 0 3554
3 0 0 0 0 3555
3 0 0 0 0 3556
3 0 0 0 0 3557
3 0 0 0 0 3558
3 0 0 0 0 3559
3 0 0 0 0 3560
3 0 0 0 0 3561
3 0 0 0 0 3562
3 0 0 0 0 3563
3 0 0 0 0 3564
3 0 0 0 0 3565
3 0 0 0 0 3566
3 0 0 0 0 3567
3 0 0 0 0 3568
3 0 0 0 0 3569
3 0 0 0 0 3570
3 0 0 0 0 3571
3 0 0 0 0 3572
3 0 0 0 0 3573
3 0 0 0 0 3574
3 0 0 0 0 3575
3 0 0 0 0 3576
3 0 0 0 0 3577
3 0 0 0 0 3578
3 0 0 0 0 3579
3 0 0 0 0 3580
3 0 0 0 0 3581
3 0 0 0 0 3582
3 0 0 0 0 3583
3 0 0 0 0 3584
3 0 0 0 0 3585
3 0 0 0 0 3586
3 0 0 0 0 3587
3 0 0 0 0 3588
3 0 0 0 0 3589
3 0 0 0 0 3590
3 0 0 0 0 3591
3 0 0 0 0 3592
3 0 0 0 0 3593
3 0 0 0 0 3594
3 0 0 0 0 3595
3 0 0 0 0 3596
3 0 0 0 0 3597
3 0 0 0 0 3598
3 0 0 0 0 3599
3 0 0 0 0 3600
3 0 0 0 0 3601
3 0 0 0 0 3602
3 0 0 0 0 3603
3 0 0 0 0 3604
3 0 0 0 0 3605
3 0 0 0 0 3606
3 0 0 0 0 3607
3 0 0 0 0 3608
3 0 0 0 0 3609
3 0 0 0 0 3610
3 0 0 0 0 3611
3 0 0 0 0 3612
3 0 0 0 0 3613
3 0 0 0 0 3614
3 0 0 0 0 3615
3 0 0 0 0 3616
3 0 0 0 0 3617
3 0 0 0 0 3618
3 0 0 0 0 3619
3 0 0 0 0 3620
3 0 0 0 0 3621
3 0 0 0 0 3622
3 0 0 0 0 3623
3 0 0 0 0 3624
3 0 0 0 0 3625
3 0 0 0 0 3626
3 0 0 0 0 3627
3 0 0 0 0 3628
3 0 0 0 0 3629
3 0 0 0 0 3630
3 0 0 0 0 3631
3 0 0 0 0 3632
3 0 0 0 0 3633
3 0 0 0 0 3634
3 0 0 0 0 3635
3 0 0 0 0 3636
3 0 0 0 0 3637
3 0 0 0 0 3638
3 0 0 0 0 3639
3 0 0 0 0 3640
3 0 0 0 0 3641
3 0 0 0 0 3642
3 0 0 0 0 3643
3 0 0 0 0 3644
3 0 0 0 0 3645
3 0 0 0 0 3646
3 0 0 0 0 3647
3 0 0 0 0 3648
3 0 0 0 0 3649
3 0 0 0 0 3650
3 0 0 0 0 3651
3 0 0 0 0 3652
3 0 0 0 0 3653
3 0 0 0 0 3654
3 0 0 0 0 3655
3 0 0 0 0 3656
3 0 0 0 0 3657
3 0 0 0 0 3658
3 0 0 0 0 3659
3 0 0 0 0 3660
3 0 0 0 0 3661
3 0 0 0 0 3662
3 0 0 0 0 3663
3 0 0 0 0 3664
3 0 0 0 0 3665
3 0 0 0 0 3666
3 0 0 0 0 3667
3 0 0 0 0 3668
3 0 0 0 0 3669
3 0 0 0 0 3670
3 0 0 0 0 3671
3 0 0 0 0 3672
3 0 0 0 0 3673
3 0 0 0 0 3674
3 0 0 0 0 3675
3 0 0 0 0 3676
3 0 0 0 0 3677
3 0 0 0 0 3678
3 0 0 0 0 3679
3 0 0 0 0 3680
3 0 0 0 0 3681
3 0 0 0 0 3682
3 0 0 0 0 3683
3 0 0 0 0 3684
3 0 0 0 0 3685
3 0 0 0 0 3686
3 0 0 0 0 3687
3 0 0 0 0 3688
3 0 0 0 0 3689
3 0 0 0 0 3690
3 0 0 0 0 3691
3 0 0 0 0 3692
3 0 0 0 0 3693
3 0 0 0 0 3694
3 0 0 0 0 3695
3 0 0 0 0 3696
3 0 0 0 0 3697
3 0 0 0 0 3698
3 0 0 0 0 3699
3 0 0 0 0 3700
3 0 0 0 0 3701
3 0 0 0 0 3702
3 0 0 0 0 3703
3 0 0 0 0 3704
3 0 0 0 0 3705
3 0 0 0 0 3706
3 0 0 0 0 3707
3 0 0 0 0 3708
3 0 0 0 0 3709
3 0 0 0 0 3710
3 0 0 0 0 3711
3 0 0 0 0 3712
3 0 0 0 0 3713
3 0 0 0 0 3714
3 0 0 0 0 3715
3 0 0 0 0 3716
3 0 0 0 0 3717
3 0 0 0 0 3718
3 0 0 0 0 3719
3 0 0 0 0 3720
3 0 0 0 0 3721
3 0 0 0 0 3722
3 0 0 0 0 3723
3 0 0 0 0 3724
3 0 0 0 0 3725
3 0 0 0 0 3726
3 0 0 0 0 3727
3 0 0 0 0 3728
3 0 0 0 0 3729
3 0 0 0 0 3730
3 0 0 0 0 3731
3 0 0 0 0 3732
3 0 0 0 0 3733
3 0 0 0 0 3734
3 0 0 0 0 3735
3 0 0 0 0 3736
3 0 0 0 0 3737
3 0 0 0 0 3738
3 0 0 0 0 3739
3 0 0 0 0 3740
3 0 0 0 0 3741
3 0 0 0 0 3742
3 0 0 0 0 3743
3 0 0 0 0 3744
3 0 0 0 0 3745
3 0 0 0 0 3746
3 0 0 0 0 3747
3 0 0 0 0 3748
3 0 0 0 0 3749
3 0 0 0 0 3750
3 0 0 0 0 3751
3 0 0 0 0 3752
3 0 0 0 0 3753
3 0 0 0 0 3754
3 0 0 0 0 3755
3 0 0 0 0 3756
3 0 0 0 0 3757
3 0 0 0 0 3758
3 0 0 0 0 3759
3 0 0 0 0 3760
3 0 0 0 0 3761
3 0 0 0 0 3762
3 0 0 0 0 3763
3 0 0 0 0 3764
3 0 0 0 0 3765
3 0 0 0 0 3766
3 0 0 0 0 3767
3 0 0 0 0 3768
3 0 0 0 0 3769
3 0 0 0 0 3770
3 0 0 0 0 3771
3 0 0 0 0 3772
3 0 0 0 0 3773
3 0 0 0 0 3774
3 0 0 0 0 3775
3 0 0 0 0 3776
3 0 0 0 0 3777
3 0 0 0 0 3778
3 0 0 0 0 3779
3 0 0 0 0 3780
3 0 0 0 0 3781
3 0 0 0 0 3782
3 0 0 0 0 3783
3 0 0 0 0 3784
3 0 0 0 0 3785
3 0 0 0 0 3786
3 0 0 0 0 3787
3 0 0 0 0 3788
3 0 0 0 0 3789
3 0 0 0 0 3790
3 0 0 0 0 3791
3 0 0 0 0 3792
3 0 0 0 0 3793
3 0 0 0 0 3794
3 0 0 0 0 3795
3 0 0 0 0 3796
3 0 0 0 0 3797
3 0 0 0 0 3798
3 0 0 0 0 3799
3 0 0 0 0 3800
3 0 0 0 0 3801
3 0 0 0 0 3802
3 0 0 0 0 3803
3 0 0 0 0 3804
3 0 0 0 0 3805
3 0 0 0 0 3806
3 0 0 0 0 3807
3 0 0 0 0 3808
3 0 0 0 0 3809
3 0 0 0 0 3810
3 0 0 0 0 3811
3 0 0 0 0 3812
3 0 0 0 0 3813
3 0 0 0 0 3814
3 0 0 0 0 3815
3 0 0 0 0 3816
3 0 0 0 0 3817
3 0 0 0 0 3818
3 0 0 0 0 3819
3 0 0 0 0 3820
3 0 0 0 0 3821
3 0 0 0 0 3822
3 0 0 0 0 3823
3 0 0 0 0 3824
3 0 0 0 0 3825
3 0 0 0 0 3826
3 0 0 0 0 3827
3 0 0 0 0 3828
3 0 0 0 0 3829
3 0 0 0 0 3830
3 0 0 0 0 3831
3 0 0 0 0 3832
3 0 0 0 0 3833
3 0 0 0 0 3834
3 0 0 0 0 3835
3 0 0 0 0 3836
3 0 0 0 0 3837
3 0 0 0 0 3838
3 0 0 0 0 3839
3 0 0 0 0 3840
3 0 0 0 0 3841
3 0 0 0 0 3842
3 0 0 0 0 3843
3 0 0 0 0 3844
3 0 0 0 0 3845
3 0 0 0 0 3846
3 0 0 0 0 3847
3 0 0 0 0 3848
3 0 0 0 0 3849
3 0 0 0 0 3850
3 0 0 0 0 3851
3 0 0 0 0 3852
3 0 0 0 0 3853
3 0 0 0 0 3854
3 0 0 0 0 3855
3 0 0 0 0 3856
3 0 0 0 0 3857
3 0 0 0 0 3858
3 0 0 0 0 3859
3 0 0 0 0 3860
3 0 0 0 0 3861
3 0 0 0 0 3862
3 0 0 0 0 3863
3 0 0 0 0 3864
3 0 0 0 0 3865
3 0 0 0 0 3866
3 0 0 0 0 3867
3 0 0 0 0 3868
3 0 0 0 0 3869
3 0 0 0 0 3870
3 0 0 0 0 3871
3 0 0 0 0 3872
3 0 0 0 0 3873
3 0 0 0 0 3874
3 0 0 0 0 3875
3 0 0 0 0 3876
3 0 0 0 0 3877
3 0 0 0 0 3878
3 0 0 0 0 3879
3 0 0 0 0 3880
3 0 0 0 0 3881
3 0 0 0 0 3882
3 0 0 0 0 3883
3 0 0 0 0 3884
3 0 0 0 0 3885
3 0 0 0 0 3886
3 0 0 0 0 3887
3 0 0 0 0 3888
3 0 0 0 0 3889
3 0 0 0 0 3890
3 0 0 0 0 3891
3 0 0 0 0 3892
3 0 0 0 0 3893
3 0 0 0 0 3894
3 0 0 0 0 3895
3 0 0 0 0 3896
3 0 0 0 0 3897
3 0 0 0 0 3898
3 0 0 0 0 3899
3 0 0 0 0 3900
3 0 0 0 0 3901
3 0 0 0 0 3902
3 0 0 0 0 3903
3 0 0 0 0 3904
3 0 0 0 0 3905
3 0 0 0 0 3906
3 0 0 0 0 3907
3 0 0 0 0 3908
3 0 0 0 0 3909
3 0 0 0 0 3910
3 0 0 0 0 3911
3 0 0 0 0 3912
3 0 0 0 0 3913
3 0 0 0 0 3914
3 0 0 0 0 3915
3 0 0 0 0 3916
3 0 0 0 0 3917
3 0 0 0 0 3918
3 0 0 0 0 3919
3 0 0 0 0 3920
3 0 0 0 0 3921
3 0 0 0 0 3922
3 0 0 0 0 3923
3 0 0 0 0 3924
3 0 0 0 0 3925
3 0 0 0 0 3926
3 0 0 0 0 3927
3 0 0 0 0 3928
3 0 0 0 0 3929
3 0 0 0 0 3930
3 0 0 0 0 3931
3 0 0 0 0 3932
3 0 0 0 0 3933
3 0 0 0 0 3934
3 0 0 0 0 3935
3 0 0 0 0 3936
3 0 0 0 0 3937
3 0 0 0 0 3938
3 0 0 0 0 3939
3 0 0 0 0 3940
3 0 0 0 0 3941
3 0 0 0 0 3942
3 0 0 0 0 3943
3 0 0 0 0 3944
3 0 0 0 0 3945
3 0 0 0 0 3946
3 0 0 0 0 3947
3 0 0 0 0 3948
3 0 0 0 0 3949
3 0 0 0 0 3950
3 0 0 0 0 3951
3 0 0 0 0 3952
3 0 0 0 0 3953
3 0 0 0 0 3954
3 0 0 0 0 3955
3 0 0 0 0 3956
3 0 0 0 0 3957
3 0 0 0 0 3958
3 0 0 0 0 3959
3 0 0 0 0 3960
3 0 0 0 0 3961
3 0 0 0 0 3962
3 0 0 0 0 3963
3 0 0 0 0 3964
3 0 0 0 0 3965
3 0 0 0 0 3966
3 0 0 0 0 3967
3 0 0 0 0 3968
3 0 0 0 0 3969
3 0 0 0 0 3970
3 0 0 0 0 3971
3 0 0 0 0 3972
3 0 0 0 0 3973
3 0 0 0 0 3974
3 0 0 0 0 3975
3 0 0 0 0 3976
3 0 0 0 0 3977
3 0 0 0 0 3978
3 0 0 0 0 3979
3 0 0 0 0 3980
3 0 0 0 0 3981
3 0 0 0 0 3982
3 0 0 0 0 3983
3 0 0 0 0 3984
3 0 0 0 0 3985
3 0 0 0 0 3986
3 0 0 0 0 3987
3 0 0 0 0 3988
3 0 0 0 0 3989
3 0 0 0 0 3990
3 0 0 0 0 3991
3 0 0 0 0 3992
3 0 0 0 0 3993
3 0 0 0 0 3994
3 0 0 0 0 3995
3 0 0 0 0 3996
3 0 0 0 0 3997
3 0 0 0 0 3998
3 0 0 0 0 3999
3 0 0 0 0 4000
3 0 0 0 0 4001
3 0 0 0 0 4002
3 0 0 0 0 4003
3 0 0 0 0 4004
3 0 0 0 0 4005
3 0 0 0 0 4006
3 0 0 0 0 4007
3 0 0 0 0 4008
3 0 0 0 0 4009
3 0 0 0 0 4010
3 0 0 0 0 4011
3 0 0 0 0 4012
3 0 0 0 0 4013
3 0 0 0 0 4014
3 0 0 0 0 4015
3 0 0 0 0 4016
3 0 0 0 0 4017
3 0 0 0 0 4018
3 0 0 0 0 4019
3 0 0 0 0 4020
3 0 0 0 0 4021
3 0 0 0 0 4022
3 0 0 0 0 4023
3 0 0 0 0 4024
3 0 0 0 0 4025
3 0 0 0 0 4026
3 0 0 0 0 4027
3 0 0 0 0 4028
3 0 0 0 0 4029
3 0 0 0 0 4030
3 0 0 0 0 4031
3 0 0 0 0 4032
3 0 0 0 0 4033
3 0 0 0 0 4034
3 0 0 0 0 4035
3 0 0 0 0 4036
3 0 0 0 0 4037
3 0 0 0 0 4038
3 0 0 0 0 4039
